"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-openssl_102e","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_303","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-apple_mail_16_0","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","lesmurmuresdulignon.com/83.166.138.125","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"rating_spec","lesmurmuresdulignon.com/83.166.138.125","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","lesmurmuresdulignon.com/83.166.138.125","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","lesmurmuresdulignon.com/83.166.138.125","443","INFO","100","",""
"protocol_support_score_weighted","lesmurmuresdulignon.com/83.166.138.125","443","INFO","30","",""
"key_exchange_score","lesmurmuresdulignon.com/83.166.138.125","443","INFO","90","",""
"key_exchange_score_weighted","lesmurmuresdulignon.com/83.166.138.125","443","INFO","27","",""
"cipher_strength_score","lesmurmuresdulignon.com/83.166.138.125","443","INFO","60","",""
"cipher_strength_score_weighted","lesmurmuresdulignon.com/83.166.138.125","443","INFO","24","",""
"final_score","lesmurmuresdulignon.com/83.166.138.125","443","INFO","81","",""
"overall_grade","lesmurmuresdulignon.com/83.166.138.125","443","OK","A+","",""
